date,symbol,name,asset_type,monthly_return,price,is_synthetic
2024-01-31,US_EQ,US Equity Index,index,-0.0281041,200.218178,True
2024-02-29,US_EQ,US Equity Index,index,0.03033955,206.292707,True
2024-03-31,US_EQ,US Equity Index,index,0.02620809,211.699244,True
2024-04-30,US_EQ,US Equity Index,index,0.01139223,214.110971,True
2024-05-31,US_EQ,US Equity Index,index,-0.08694497,195.495098,True
2024-06-30,US_EQ,US Equity Index,index,0.02334728,200.059377,True
2024-07-31,US_EQ,US Equity Index,index,0.0789847,215.861007,True
2024-08-31,US_EQ,US Equity Index,index,0.02386876,221.013342,True
2024-09-30,US_EQ,US Equity Index,index,-0.03576027,213.109844,True
2024-10-31,US_EQ,US Equity Index,index,0.02771342,219.015846,True
2024-11-30,US_EQ,US Equity Index,index,-0.02499665,213.541184,True
2024-12-31,US_EQ,US Equity Index,index,0.0247789,218.832501,True
2025-01-31,US_EQ,US Equity Index,index,0.01144991,221.338113,True
2025-02-28,US_EQ,US Equity Index,index,-0.02567337,215.655616,True
2025-03-31,US_EQ,US Equity Index,index,-0.00872243,213.774575,True
2025-04-30,US_EQ,US Equity Index,index,0.06034021,226.673777,True
2025-05-31,US_EQ,US Equity Index,index,-0.00536787,225.457021,True
2025-06-30,US_EQ,US Equity Index,index,0.03867298,234.176116,True
2025-07-31,US_EQ,US Equity Index,index,-0.05533073,221.21898,True
2025-08-31,US_EQ,US Equity Index,index,-0.01843566,217.140662,True
2025-09-30,US_EQ,US Equity Index,index,-0.02043328,212.703765,True
2025-10-31,US_EQ,US Equity Index,index,-0.0310667,206.095761,True
2025-11-30,US_EQ,US Equity Index,index,0.06723242,219.952077,True
2025-12-31,US_EQ,US Equity Index,index,0.05944171,233.026404,True
2010-01-31,UK_EQ,UK Equity Index,index,0.00133318,100.133318,True
2010-02-28,UK_EQ,UK Equity Index,index,-0.03361488,96.767348,True
2010-03-31,UK_EQ,UK Equity Index,index,0.00988215,97.723618,True
2010-04-30,UK_EQ,UK Equity Index,index,-0.02081168,95.689825,True
2010-05-31,UK_EQ,UK Equity Index,index,-0.00766067,94.956777,True
2010-06-30,UK_EQ,UK Equity Index,index,0.04274462,99.015669,True
2010-07-31,UK_EQ,UK Equity Index,index,-0.02725992,96.316509,True
2010-08-31,UK_EQ,UK Equity Index,index,-0.00794205,95.551559,True
2010-09-30,UK_EQ,UK Equity Index,index,0.01978047,97.441614,True
2010-10-31,UK_EQ,UK Equity Index,index,0.0976396,106.955774,True
2010-11-30,UK_EQ,UK Equity Index,index,0.00978028,108.001832,True
2010-12-31,UK_EQ,UK Equity Index,index,-0.04560586,103.076316,True
2011-01-31,UK_EQ,UK Equity Index,index,-0.01325616,101.70992,True
2011-02-28,UK_EQ,UK Equity Index,index,0.04605814,106.394489,True
2011-03-31,UK_EQ,UK Equity Index,index,-0.03056319,103.142734,True
2011-04-30,UK_EQ,UK Equity Index,index,-0.0849269,94.383142,True
2011-05-31,UK_EQ,UK Equity Index,index,0.00257754,94.626418,True
2011-06-30,UK_EQ,UK Equity Index,index,0.03124282,97.582814,True
2011-07-31,UK_EQ,UK Equity Index,index,0.07697957,105.094697,True
2011-08-31,UK_EQ,UK Equity Index,index,-0.0025823,104.823311,True
2011-09-30,UK_EQ,UK Equity Index,index,-0.011328,103.635873,True
2011-10-31,UK_EQ,UK Equity Index,index,0.046179,108.421674,True
2011-11-30,UK_EQ,UK Equity Index,index,0.03901783,112.652053,True
2011-12-31,UK_EQ,UK Equity Index,index,-0.01789348,110.636315,True
2012-01-31,UK_EQ,UK Equity Index,index,0.05325709,116.528483,True
2012-02-29,UK_EQ,UK Equity Index,index,-0.01594385,114.670571,True
2012-03-31,UK_EQ,UK Equity Index,index,0.02093462,117.071156,True
2012-04-30,UK_EQ,UK Equity Index,index,-0.01397672,115.434885,True
2012-05-31,UK_EQ,UK Equity Index,index,0.0115808,116.771713,True
2012-06-30,UK_EQ,UK Equity Index,index,0.05209602,122.855055,True
2012-07-31,UK_EQ,UK Equity Index,index,0.00407777,123.35603,True
2012-08-31,UK_EQ,UK Equity Index,index,-0.09402389,111.757616,True
2012-09-30,UK_EQ,UK Equity Index,index,0.04141475,116.38603,True
2012-10-31,UK_EQ,UK Equity Index,index,0.02972766,119.845914,True
2012-11-30,UK_EQ,UK Equity Index,index,0.03815255,124.418342,True
2012-12-31,UK_EQ,UK Equity Index,index,-0.03979329,119.467326,True
2013-01-31,UK_EQ,UK Equity Index,index,0.01568769,121.341493,True
2013-02-28,UK_EQ,UK Equity Index,index,-0.03080489,117.603581,True
2013-03-31,UK_EQ,UK Equity Index,index,0.06476195,125.219819,True
2013-04-30,UK_EQ,UK Equity Index,index,-0.02044162,122.660123,True
2013-05-31,UK_EQ,UK Equity Index,index,-6.637e-05,122.651982,True
2013-06-30,UK_EQ,UK Equity Index,index,-0.01180527,121.204043,True
2013-07-31,UK_EQ,UK Equity Index,index,0.0177329,123.353342,True
2013-08-31,UK_EQ,UK Equity Index,index,0.00237989,123.646909,True
2013-09-30,UK_EQ,UK Equity Index,index,0.01237929,125.177571,True
2013-10-31,UK_EQ,UK Equity Index,index,-0.02505315,122.041479,True
2013-11-30,UK_EQ,UK Equity Index,index,0.07814988,131.579005,True
2013-12-31,UK_EQ,UK Equity Index,index,0.01098226,133.02404,True
2014-01-31,UK_EQ,UK Equity Index,index,0.11279515,148.028507,True
2014-02-28,UK_EQ,UK Equity Index,index,-0.01251993,146.1752,True
2014-03-31,UK_EQ,UK Equity Index,index,0.05553974,154.293732,True
2014-04-30,UK_EQ,UK Equity Index,index,0.01995668,157.372923,True
2014-05-31,UK_EQ,UK Equity Index,index,-0.05366667,148.927242,True
2014-06-30,UK_EQ,UK Equity Index,index,0.05810296,157.580355,True
2014-07-31,UK_EQ,UK Equity Index,index,0.06351774,167.589503,True
2014-08-31,UK_EQ,UK Equity Index,index,0.04374259,174.920302,True
2014-09-30,UK_EQ,UK Equity Index,index,0.02575899,179.426073,True
2014-10-31,UK_EQ,UK Equity Index,index,-0.0032343,178.845755,True
2014-11-30,UK_EQ,UK Equity Index,index,-0.06769616,166.738584,True
2014-12-31,UK_EQ,UK Equity Index,index,0.03620152,172.774773,True
2015-01-31,UK_EQ,UK Equity Index,index,-0.02529941,168.403674,True
2015-02-28,UK_EQ,UK Equity Index,index,0.00519455,169.278456,True
2015-03-31,UK_EQ,UK Equity Index,index,0.00018328,169.309482,True
2015-04-30,UK_EQ,UK Equity Index,index,-0.00967513,167.67139,True
2015-05-31,UK_EQ,UK Equity Index,index,-0.00336685,167.106866,True
2015-06-30,UK_EQ,UK Equity Index,index,-0.01074496,165.31131,True
2015-07-31,UK_EQ,UK Equity Index,index,-0.01084444,163.518601,True
2015-08-31,UK_EQ,UK Equity Index,index,-0.0515789,155.084492,True
2015-09-30,UK_EQ,UK Equity Index,index,0.00440153,155.7671,True
2015-10-31,UK_EQ,UK Equity Index,index,-0.03366277,150.523548,True
2015-11-30,UK_EQ,UK Equity Index,index,0.02135742,153.738344,True
2015-12-31,UK_EQ,UK Equity Index,index,-0.03743789,147.982704,True
2016-01-31,UK_EQ,UK Equity Index,index,0.01976951,150.90825,True
2016-02-29,UK_EQ,UK Equity Index,index,0.05220408,158.786275,True
2016-03-31,UK_EQ,UK Equity Index,index,0.04383235,165.746252,True
2016-04-30,UK_EQ,UK Equity Index,index,-0.00711515,164.566943,True
2016-05-31,UK_EQ,UK Equity Index,index,-0.02528306,160.406187,True
2016-06-30,UK_EQ,UK Equity Index,index,-0.00863392,159.021253,True
2016-07-31,UK_EQ,UK Equity Index,index,-0.00268064,158.594974,True
2016-08-31,UK_EQ,UK Equity Index,index,-0.01487773,156.235441,True
2016-09-30,UK_EQ,UK Equity Index,index,-0.02798016,151.863948,True
2016-10-31,UK_EQ,UK Equity Index,index,-0.00405807,151.247673,True
2016-11-30,UK_EQ,UK Equity Index,index,-0.03652616,145.723176,True
2016-12-31,UK_EQ,UK Equity Index,index,0.03083317,150.216283,True
2017-01-31,UK_EQ,UK Equity Index,index,-0.06218383,140.875259,True
2017-02-28,UK_EQ,UK Equity Index,index,0.03702614,146.091325,True
2017-03-31,UK_EQ,UK Equity Index,index,0.01988925,148.996972,True
2017-04-30,UK_EQ,UK Equity Index,index,0.00473166,149.701975,True
2017-05-31,UK_EQ,UK Equity Index,index,0.05285146,157.613943,True
2017-06-30,UK_EQ,UK Equity Index,index,-0.10267533,141.430879,True
2017-07-31,UK_EQ,UK Equity Index,index,-0.14112222,121.47184,True
2017-08-31,UK_EQ,UK Equity Index,index,0.03449667,125.662214,True
2017-09-30,UK_EQ,UK Equity Index,index,0.04772464,131.659398,True
2017-10-31,UK_EQ,UK Equity Index,index,0.02453604,134.889798,True
2017-11-30,UK_EQ,UK Equity Index,index,0.05825766,142.748162,True
2017-12-31,UK_EQ,UK Equity Index,index,0.02820911,146.774962,True
2018-01-31,UK_EQ,UK Equity Index,index,0.05250945,154.482034,True
2018-02-28,UK_EQ,UK Equity Index,index,0.01639242,157.014368,True
2018-03-31,UK_EQ,UK Equity Index,index,-0.00492005,156.24185,True
2018-04-30,UK_EQ,UK Equity Index,index,0.03234998,161.296271,True
2018-05-31,UK_EQ,UK Equity Index,index,0.05219271,169.71476,True
2018-06-30,UK_EQ,UK Equity Index,index,0.01011384,171.431228,True
2018-07-31,UK_EQ,UK Equity Index,index,-0.07855428,157.964572,True
2018-08-31,UK_EQ,UK Equity Index,index,0.02302136,161.601131,True
2018-09-30,UK_EQ,UK Equity Index,index,0.01790524,164.494638,True
2018-10-31,UK_EQ,UK Equity Index,index,0.04678594,172.190674,True
2018-11-30,UK_EQ,UK Equity Index,index,-0.03175593,166.722599,True
2018-12-31,UK_EQ,UK Equity Index,index,0.05765779,176.335455,True
2019-01-31,UK_EQ,UK Equity Index,index,-0.04428882,168.525766,True
2019-02-28,UK_EQ,UK Equity Index,index,-0.0187976,165.357886,True
2019-03-31,UK_EQ,UK Equity Index,index,-0.02456508,161.295857,True
2019-04-30,UK_EQ,UK Equity Index,index,0.11041587,179.10548,True
2019-05-31,UK_EQ,UK Equity Index,index,-0.06578771,167.322541,True
2019-06-30,UK_EQ,UK Equity Index,index,-0.0309648,162.141431,True
2019-07-31,UK_EQ,UK Equity Index,index,-0.03030392,157.22791,True
2019-08-31,UK_EQ,UK Equity Index,index,-0.01725996,154.514162,True
2019-09-30,UK_EQ,UK Equity Index,index,-0.04398421,147.717979,True
2019-10-31,UK_EQ,UK Equity Index,index,-0.0259497,143.884742,True
2019-11-30,UK_EQ,UK Equity Index,index,-0.04610791,137.250518,True
2019-12-31,UK_EQ,UK Equity Index,index,0.01578908,139.417578,True
2020-01-31,UK_EQ,UK Equity Index,index,-0.017506,136.976934,True
2020-02-29,UK_EQ,UK Equity Index,index,0.04605334,143.285178,True
2020-03-31,UK_EQ,UK Equity Index,index,0.01938098,146.062186,True
2020-04-30,UK_EQ,UK Equity Index,index,-0.02919539,141.797844,True
2020-05-31,UK_EQ,UK Equity Index,index,0.05200807,149.172476,True
2020-06-30,UK_EQ,UK Equity Index,index,0.05567217,157.477232,True
2020-07-31,UK_EQ,UK Equity Index,index,0.04996789,165.346037,True
2020-08-31,UK_EQ,UK Equity Index,index,-0.01624321,162.660286,True
2020-09-30,UK_EQ,UK Equity Index,index,-0.02494549,158.602645,True
2020-10-31,UK_EQ,UK Equity Index,index,0.03281866,163.807771,True
2020-11-30,UK_EQ,UK Equity Index,index,0.0102396,165.485097,True
2020-12-31,UK_EQ,UK Equity Index,index,0.05532456,174.640487,True
2021-01-31,UK_EQ,UK Equity Index,index,0.03697571,181.097943,True
2021-02-28,UK_EQ,UK Equity Index,index,-0.06808975,168.767029,True
2021-03-31,UK_EQ,UK Equity Index,index,-0.02405832,164.706777,True
2021-04-30,UK_EQ,UK Equity Index,index,0.08912533,179.386324,True
2021-05-31,UK_EQ,UK Equity Index,index,-0.08829482,163.54744,True
2021-06-30,UK_EQ,UK Equity Index,index,0.01456496,165.929503,True
2021-07-31,UK_EQ,UK Equity Index,index,0.02006222,169.258418,True
2021-08-31,UK_EQ,UK Equity Index,index,-0.08099063,155.550071,True
2021-09-30,UK_EQ,UK Equity Index,index,-0.00752489,154.379574,True
2021-10-31,UK_EQ,UK Equity Index,index,-0.00714138,153.27709,True
2021-11-30,UK_EQ,UK Equity Index,index,-0.02447351,149.525861,True
2021-12-31,UK_EQ,UK Equity Index,index,-0.04732812,142.449083,True
2022-01-31,UK_EQ,UK Equity Index,index,0.07846388,153.62619,True
2022-02-28,UK_EQ,UK Equity Index,index,0.06313109,163.324778,True
2022-03-31,UK_EQ,UK Equity Index,index,0.04710267,171.017811,True
2022-04-30,UK_EQ,UK Equity Index,index,0.01477444,173.544503,True
2022-05-31,UK_EQ,UK Equity Index,index,-0.01454038,171.0211,True
2022-06-30,UK_EQ,UK Equity Index,index,-0.03712126,164.672581,True
2022-07-31,UK_EQ,UK Equity Index,index,-0.0395212,158.164523,True
2022-08-31,UK_EQ,UK Equity Index,index,0.07299816,169.710242,True
2022-09-30,UK_EQ,UK Equity Index,index,-0.09615132,153.392378,True
2022-10-31,UK_EQ,UK Equity Index,index,0.02591507,157.367553,True
2022-11-30,UK_EQ,UK Equity Index,index,-0.02469821,153.480856,True
2022-12-31,UK_EQ,UK Equity Index,index,0.01669599,156.04337,True
2023-01-31,UK_EQ,UK Equity Index,index,0.05384364,164.445314,True
2023-02-28,UK_EQ,UK Equity Index,index,-0.03416338,158.827306,True
2023-03-31,UK_EQ,UK Equity Index,index,-0.02424892,154.975915,True
2023-04-30,UK_EQ,UK Equity Index,index,0.01447193,157.218716,True
2023-05-31,UK_EQ,UK Equity Index,index,0.10677503,174.005749,True
2023-06-30,UK_EQ,UK Equity Index,index,0.0081597,175.425584,True
2023-07-31,UK_EQ,UK Equity Index,index,0.00686941,176.630654,True
2023-08-31,UK_EQ,UK Equity Index,index,0.06451913,188.02671,True
2023-09-30,UK_EQ,UK Equity Index,index,-0.02242124,183.810918,True
2023-10-31,UK_EQ,UK Equity Index,index,-0.01321644,181.381592,True
2023-11-30,UK_EQ,UK Equity Index,index,-0.00716959,180.08116,True
2023-12-31,UK_EQ,UK Equity Index,index,-0.00102487,179.896601,True
2024-01-31,UK_EQ,UK Equity Index,index,-0.02767495,174.91797,True
2024-02-29,UK_EQ,UK Equity Index,index,-0.04362052,167.287958,True
2024-03-31,UK_EQ,UK Equity Index,index,-0.03449809,161.516843,True
2024-04-30,UK_EQ,UK Equity Index,index,-0.01407856,159.242918,True
2024-05-31,UK_EQ,UK Equity Index,index,-0.0481055,151.582458,True
2024-06-30,UK_EQ,UK Equity Index,index,0.02506909,155.382492,True
2024-07-31,UK_EQ,UK Equity Index,index,0.01032045,156.98611,True
2024-08-31,UK_EQ,UK Equity Index,index,0.00047988,157.061444,True
2024-09-30,UK_EQ,UK Equity Index,index,-0.01144136,155.264448,True
2024-10-31,UK_EQ,UK Equity Index,index,0.05424316,163.686482,True
2024-11-30,UK_EQ,UK Equity Index,index,0.01982944,166.932294,True
2024-12-31,UK_EQ,UK Equity Index,index,-0.0032376,166.391834,True
2025-01-31,UK_EQ,UK Equity Index,index,-0.05973577,156.452289,True
2025-02-28,UK_EQ,UK Equity Index,index,-0.01536004,154.049176,True
2025-03-31,UK_EQ,UK Equity Index,index,-0.01300124,152.046346,True
2025-04-30,UK_EQ,UK Equity Index,index,0.02567006,155.949384,True
2025-05-31,UK_EQ,UK Equity Index,index,-0.00317915,155.453598,True
2025-06-30,UK_EQ,UK Equity Index,index,0.02324715,159.067451,True
2025-07-31,UK_EQ,UK Equity Index,index,-0.01201946,157.155546,True
2025-08-31,UK_EQ,UK Equity Index,index,-0.0346428,151.711239,True
2025-09-30,UK_EQ,UK Equity Index,index,0.00456605,152.40396,True
2025-10-31,UK_EQ,UK Equity Index,index,-0.05143605,144.564903,True
2025-11-30,UK_EQ,UK Equity Index,index,0.04898639,151.646616,True
2025-12-31,UK_EQ,UK Equity Index,index,0.08464463,164.482687,True
2010-01-31,BOND,Aggregate Bond Index,bond,-0.0046208,99.53792,True
2010-02-28,BOND,Aggregate Bond Index,bond,0.00969939,100.503376,True
2010-03-31,BOND,Aggregate Bond Index,bond,-1.649e-05,100.501719,True
2010-04-30,BOND,Aggregate Bond Index,bond,-0.00178251,100.322574,True
2010-05-31,BOND,Aggregate Bond Index,bond,0.00983451,101.309198,True
2010-06-30,BOND,Aggregate Bond Index,bond,-0.01051572,100.243859,True
2010-07-31,BOND,Aggregate Bond Index,bond,0.00132387,100.376569,True
2010-08-31,BOND,Aggregate Bond Index,bond,-0.01545892,98.824856,True
2010-09-30,BOND,Aggregate Bond Index,bond,-0.00472751,98.35766,True
2010-10-31,BOND,Aggregate Bond Index,bond,-0.00132571,98.227266,True
2010-11-30,BOND,Aggregate Bond Index,bond,0.0047424,98.693099,True
2010-12-31,BOND,Aggregate Bond Index,bond,0.0451412,103.148224,True
2011-01-31,BOND,Aggregate Bond Index,bond,0.02679048,105.911615,True
2011-02-28,BOND,Aggregate Bond Index,bond,-0.02671979,103.081678,True
2011-03-31,BOND,Aggregate Bond Index,bond,-0.01952424,101.069087,True
2011-04-30,BOND,Aggregate Bond Index,bond,0.00938817,102.017941,True
2011-05-31,BOND,Aggregate Bond Index,bond,0.0007889,102.098423,True
2011-06-30,BOND,Aggregate Bond Index,bond,-0.00899128,101.180427,True
2011-07-31,BOND,Aggregate Bond Index,bond,0.02166167,103.372164,True
2011-08-31,BOND,Aggregate Bond Index,bond,0.00346178,103.730016,True
2011-09-30,BOND,Aggregate Bond Index,bond,-0.01874551,101.785544,True
2011-10-31,BOND,Aggregate Bond Index,bond,0.01077326,102.882106,True
2011-11-30,BOND,Aggregate Bond Index,bond,-0.00225345,102.650267,True
2011-12-31,BOND,Aggregate Bond Index,bond,0.00348592,103.008097,True
2012-01-31,BOND,Aggregate Bond Index,bond,-0.01270805,101.699065,True
2012-02-29,BOND,Aggregate Bond Index,bond,-0.03233122,98.41101,True
2012-03-31,BOND,Aggregate Bond Index,bond,-0.01161729,97.26774,True
2012-04-30,BOND,Aggregate Bond Index,bond,0.011138,98.351108,True
2012-05-31,BOND,Aggregate Bond Index,bond,0.01343182,99.672143,True
2012-06-30,BOND,Aggregate Bond Index,bond,-0.01625176,98.052296,True
2012-07-31,BOND,Aggregate Bond Index,bond,-0.00384229,97.675551,True
2012-08-31,BOND,Aggregate Bond Index,bond,0.01369772,99.013483,True
2012-09-30,BOND,Aggregate Bond Index,bond,-0.01865901,97.165989,True
2012-10-31,BOND,Aggregate Bond Index,bond,0.01006234,98.143706,True
2012-11-30,BOND,Aggregate Bond Index,bond,-0.00747858,97.40973,True
2012-12-31,BOND,Aggregate Bond Index,bond,0.02291465,99.64184,True
2013-01-31,BOND,Aggregate Bond Index,bond,-0.00180434,99.462052,True
2013-02-28,BOND,Aggregate Bond Index,bond,0.01883589,101.335508,True
2013-03-31,BOND,Aggregate Bond Index,bond,-0.01704657,99.608085,True
2013-04-30,BOND,Aggregate Bond Index,bond,-0.00085674,99.522746,True
2013-05-31,BOND,Aggregate Bond Index,bond,0.015304,101.045842,True
2013-06-30,BOND,Aggregate Bond Index,bond,0.00471716,101.522492,True
2013-07-31,BOND,Aggregate Bond Index,bond,0.00636495,102.168677,True
2013-08-31,BOND,Aggregate Bond Index,bond,-0.01781845,100.34819,True
2013-09-30,BOND,Aggregate Bond Index,bond,0.0144834,101.801573,True
2013-10-31,BOND,Aggregate Bond Index,bond,-0.00496631,101.295995,True
2013-11-30,BOND,Aggregate Bond Index,bond,0.0240075,103.727859,True
2013-12-31,BOND,Aggregate Bond Index,bond,0.01414479,105.195068,True
2014-01-31,BOND,Aggregate Bond Index,bond,0.00943854,106.187955,True
2014-02-28,BOND,Aggregate Bond Index,bond,0.01623583,107.912005,True
2014-03-31,BOND,Aggregate Bond Index,bond,0.04490227,112.757499,True
2014-04-30,BOND,Aggregate Bond Index,bond,0.00477711,113.296154,True
2014-05-31,BOND,Aggregate Bond Index,bond,-0.0020541,113.063432,True
2014-06-30,BOND,Aggregate Bond Index,bond,-0.00800517,112.158341,True
2014-07-31,BOND,Aggregate Bond Index,bond,0.00327816,112.526013,True
2014-08-31,BOND,Aggregate Bond Index,bond,-0.00520111,111.940754,True
2014-09-30,BOND,Aggregate Bond Index,bond,0.00380406,112.366583,True
2014-10-31,BOND,Aggregate Bond Index,bond,0.0105025,113.546713,True
2014-11-30,BOND,Aggregate Bond Index,bond,0.00333406,113.925285,True
2014-12-31,BOND,Aggregate Bond Index,bond,0.01708837,115.872082,True
2015-01-31,BOND,Aggregate Bond Index,bond,0.02651201,118.944084,True
2015-02-28,BOND,Aggregate Bond Index,bond,-0.01892808,116.692701,True
2015-03-31,BOND,Aggregate Bond Index,bond,0.00328501,117.076038,True
2015-04-30,BOND,Aggregate Bond Index,bond,0.02031441,119.454369,True
2015-05-31,BOND,Aggregate Bond Index,bond,-0.01059136,118.189185,True
2015-06-30,BOND,Aggregate Bond Index,bond,-0.01042864,116.956632,True
2015-07-31,BOND,Aggregate Bond Index,bond,0.01589889,118.816113,True
2015-08-31,BOND,Aggregate Bond Index,bond,0.00311048,119.185688,True
2015-09-30,BOND,Aggregate Bond Index,bond,-0.00223371,118.919462,True
2015-10-31,BOND,Aggregate Bond Index,bond,-0.00820139,117.944157,True
2015-11-30,BOND,Aggregate Bond Index,bond,0.01662998,119.905567,True
2015-12-31,BOND,Aggregate Bond Index,bond,0.03899943,124.581815,True
2016-01-31,BOND,Aggregate Bond Index,bond,0.01075339,125.921493,True
2016-02-29,BOND,Aggregate Bond Index,bond,0.01926895,128.347868,True
2016-03-31,BOND,Aggregate Bond Index,bond,0.00171099,128.56747,True
2016-04-30,BOND,Aggregate Bond Index,bond,0.01126802,130.016171,True
2016-05-31,BOND,Aggregate Bond Index,bond,0.01394139,131.828777,True
2016-06-30,BOND,Aggregate Bond Index,bond,0.01717746,134.093261,True
2016-07-31,BOND,Aggregate Bond Index,bond,-0.00390652,133.569423,True
2016-08-31,BOND,Aggregate Bond Index,bond,0.01744157,135.899083,True
2016-09-30,BOND,Aggregate Bond Index,bond,-0.01778124,133.482629,True
2016-10-31,BOND,Aggregate Bond Index,bond,-0.01416134,131.592336,True
2016-11-30,BOND,Aggregate Bond Index,bond,0.00840644,132.698559,True
2016-12-31,BOND,Aggregate Bond Index,bond,-0.0073821,131.718965,True
2017-01-31,BOND,Aggregate Bond Index,bond,0.00679932,132.614564,True
2017-02-28,BOND,Aggregate Bond Index,bond,0.00971802,133.903316,True
2017-03-31,BOND,Aggregate Bond Index,bond,0.00163099,134.12171,True
2017-04-30,BOND,Aggregate Bond Index,bond,0.01028659,135.501366,True
2017-05-31,BOND,Aggregate Bond Index,bond,-0.02134244,132.609436,True
2017-06-30,BOND,Aggregate Bond Index,bond,-0.02933713,128.719056,True
2017-07-31,BOND,Aggregate Bond Index,bond,0.0016024,128.925315,True
2017-08-31,BOND,Aggregate Bond Index,bond,-0.0092318,127.735103,True
2017-09-30,BOND,Aggregate Bond Index,bond,-0.00214078,127.46165,True
2017-10-31,BOND,Aggregate Bond Index,bond,0.0046512,128.0545,True
2017-11-30,BOND,Aggregate Bond Index,bond,-0.02295302,125.115262,True
2017-12-31,BOND,Aggregate Bond Index,bond,0.00203732,125.370162,True
2018-01-31,BOND,Aggregate Bond Index,bond,0.01169967,126.836952,True
2018-02-28,BOND,Aggregate Bond Index,bond,-0.01702032,124.678146,True
2018-03-31,BOND,Aggregate Bond Index,bond,0.02951228,128.357682,True
2018-04-30,BOND,Aggregate Bond Index,bond,0.00478276,128.971586,True
2018-05-31,BOND,Aggregate Bond Index,bond,0.007726,129.96802,True
2018-06-30,BOND,Aggregate Bond Index,bond,0.02889276,133.723154,True
2018-07-31,BOND,Aggregate Bond Index,bond,0.00650096,134.592482,True
2018-08-31,BOND,Aggregate Bond Index,bond,-0.01171541,133.015676,True
2018-09-30,BOND,Aggregate Bond Index,bond,0.01618036,135.167917,True
2018-10-31,BOND,Aggregate Bond Index,bond,-0.00163842,134.946455,True
2018-11-30,BOND,Aggregate Bond Index,bond,-0.00748969,133.935749,True
2018-12-31,BOND,Aggregate Bond Index,bond,-0.01784946,131.545068,True
2019-01-31,BOND,Aggregate Bond Index,bond,0.00777649,132.568026,True
2019-02-28,BOND,Aggregate Bond Index,bond,-0.00052267,132.498737,True
2019-03-31,BOND,Aggregate Bond Index,bond,-0.00016672,132.476647,True
2019-04-30,BOND,Aggregate Bond Index,bond,-0.00151409,132.276065,True
2019-05-31,BOND,Aggregate Bond Index,bond,0.02359493,135.39711,True
2019-06-30,BOND,Aggregate Bond Index,bond,-0.01392887,133.511181,True
2019-07-31,BOND,Aggregate Bond Index,bond,0.00106193,133.65296,True
2019-08-31,BOND,Aggregate Bond Index,bond,0.00751528,134.6574,True
2019-09-30,BOND,Aggregate Bond Index,bond,-0.00129738,134.482697,True
2019-10-31,BOND,Aggregate Bond Index,bond,-0.00015053,134.462453,True
2019-11-30,BOND,Aggregate Bond Index,bond,-0.00106277,134.31955,True
2019-12-31,BOND,Aggregate Bond Index,bond,-0.00116486,134.163087,True
2020-01-31,BOND,Aggregate Bond Index,bond,0.00611625,134.983662,True
2020-02-29,BOND,Aggregate Bond Index,bond,0.0181234,137.430024,True
2020-03-31,BOND,Aggregate Bond Index,bond,0.01863949,139.99165,True
2020-04-30,BOND,Aggregate Bond Index,bond,0.03174901,144.436246,True
2020-05-31,BOND,Aggregate Bond Index,bond,0.02118338,147.495893,True
2020-06-30,BOND,Aggregate Bond Index,bond,-0.02711331,143.496791,True
2020-07-31,BOND,Aggregate Bond Index,bond,0.00041277,143.556022,True
2020-08-31,BOND,Aggregate Bond Index,bond,0.00521799,144.305096,True
2020-09-30,BOND,Aggregate Bond Index,bond,0.00690289,145.301217,True
2020-10-31,BOND,Aggregate Bond Index,bond,-0.02553299,141.591244,True
2020-11-30,BOND,Aggregate Bond Index,bond,0.02182873,144.682001,True
2020-12-31,BOND,Aggregate Bond Index,bond,-0.00804972,143.517351,True
2021-01-31,BOND,Aggregate Bond Index,bond,0.00320814,143.977775,True
2021-02-28,BOND,Aggregate Bond Index,bond,0.00824586,145.164996,True
2021-03-31,BOND,Aggregate Bond Index,bond,-0.00139384,144.962659,True
2021-04-30,BOND,Aggregate Bond Index,bond,-0.00924741,143.622129,True
2021-05-31,BOND,Aggregate Bond Index,bond,0.01656083,146.000631,True
2021-06-30,BOND,Aggregate Bond Index,bond,-0.01990625,143.094306,True
2021-07-31,BOND,Aggregate Bond Index,bond,0.01279884,144.925747,True
2021-08-31,BOND,Aggregate Bond Index,bond,0.0024468,145.28035,True
2021-09-30,BOND,Aggregate Bond Index,bond,0.00946904,146.656017,True
2021-10-31,BOND,Aggregate Bond Index,bond,0.02170547,149.839255,True
2021-11-30,BOND,Aggregate Bond Index,bond,0.00380106,150.408803,True
2021-12-31,BOND,Aggregate Bond Index,bond,-0.00529837,149.611881,True
2022-01-31,BOND,Aggregate Bond Index,bond,0.00704075,150.665261,True
2022-02-28,BOND,Aggregate Bond Index,bond,-0.01647344,148.183287,True
2022-03-31,BOND,Aggregate Bond Index,bond,0.01955216,151.080589,True
2022-04-30,BOND,Aggregate Bond Index,bond,-0.00041788,151.017456,True
2022-05-31,BOND,Aggregate Bond Index,bond,-0.00360633,150.472838,True
2022-06-30,BOND,Aggregate Bond Index,bond,-0.01463416,148.270794,True
2022-07-31,BOND,Aggregate Bond Index,bond,0.0030438,148.722101,True
2022-08-31,BOND,Aggregate Bond Index,bond,0.0002304,148.756367,True
2022-09-30,BOND,Aggregate Bond Index,bond,0.00112529,148.923761,True
2022-10-31,BOND,Aggregate Bond Index,bond,0.00298863,149.368839,True
